term	name	namespace	depth	k	n	p	q	-1.0log(q)	accepted
GO:0010216	maintenance of DNA methylation	biological_process	5	5	6	0.001980764623191552	0.009211264602121096	2.035680742004982	True
GO:0006552	leucine catabolic process	biological_process	6	5	6	0.001980764623191552	0.009211264602121096	2.035680742004982	True
GO:0098556	cytoplasmic side of rough endoplasmic reticulum membrane	cellular_component	4	5	6	0.001980764623191552	0.009211264602121096	2.035680742004982	True
GO:0004520	endodeoxyribonuclease activity	molecular_function	4	23	61	0.0019606375237161094	0.009211264602121096	2.035680742004982	True
GO:0015015	heparan sulfate proteoglycan biosynthetic process, enzymatic modification	biological_process	7	5	6	0.001980764623191552	0.009211264602121096	2.035680742004982	True
GO:0046069	cGMP catabolic process	biological_process	7	5	6	0.001980764623191552	0.009211264602121096	2.035680742004982	True
GO:0010659	cardiac muscle cell apoptotic process	biological_process	7	5	6	0.001980764623191552	0.009211264602121096	2.035680742004982	True
GO:1903525	regulation of membrane tubulation	biological_process	6	5	6	0.001980764623191552	0.009211264602121096	2.035680742004982	True
GO:1903136	cuprous ion binding	molecular_function	7	5	6	0.001980764623191552	0.009211264602121096	2.035680742004982	True
GO:1905323	telomerase holoenzyme complex assembly	biological_process	5	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0000710	meiotic mismatch repair	biological_process	4	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0097091	synaptic vesicle clustering	biological_process	5	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:1990809	endoplasmic reticulum tubular network membrane organization	biological_process	4	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:1990182	exosomal secretion	biological_process	4	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0050893	sensory processing	biological_process	5	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0070579	methylcytosine dioxygenase activity	molecular_function	5	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0098792	xenophagy	biological_process	4	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0001996	positive regulation of heart rate by epinephrine-norepinephrine	biological_process	5	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0031547	brain-derived neurotrophic factor receptor signaling pathway	biological_process	6	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0033299	secretion of lysosomal enzymes	biological_process	4	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0071787	endoplasmic reticulum tubular network formation	biological_process	4	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0060988	lipid tube assembly	biological_process	6	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0072385	minus-end-directed organelle transport along microtubule	biological_process	5	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0044614	nuclear pore cytoplasmic filaments	cellular_component	2	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0032483	regulation of Rab protein signal transduction	biological_process	8	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0097452	GAIT complex	cellular_component	2	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0070044	synaptobrevin 2-SNAP-25-syntaxin-1a complex	cellular_component	4	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0097118	neuroligin clustering involved in postsynaptic membrane assembly	biological_process	5	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0005955	calcineurin complex	cellular_component	3	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	2	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0014051	gamma-aminobutyric acid secretion	biological_process	6	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0017099	very-long-chain-acyl-CoA dehydrogenase activity	molecular_function	6	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:1904717	regulation of AMPA glutamate receptor clustering	biological_process	6	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:1903061	positive regulation of protein lipidation	biological_process	7	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0006041	glucosamine metabolic process	biological_process	6	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0000960	regulation of mitochondrial RNA catabolic process	biological_process	6	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0036156	inner dynein arm	cellular_component	5	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0060199	clathrin-sculpted glutamate transport vesicle	cellular_component	4	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0034648	histone demethylase activity (H3-dimethyl-K4 specific)	molecular_function	5	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:1903690	negative regulation of wound healing, spreading of epidermal cells	biological_process	6	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	biological_process	6	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0071042	nuclear polyadenylation-dependent mRNA catabolic process	biological_process	8	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0060203	clathrin-sculpted glutamate transport vesicle membrane	cellular_component	4	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0051835	positive regulation of synapse structural plasticity	biological_process	6	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0004971	AMPA glutamate receptor activity	molecular_function	6	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0032057	negative regulation of translational initiation in response to stress	biological_process	6	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0030160	GKAP/Homer scaffold activity	molecular_function	6	4	4	0.001912182598134138	0.00910975010382486	2.0404935363111356	True
GO:0032088	negative regulation of NF-kappaB transcription factor activity	biological_process	5	33	97	0.0018721415356256045	0.009093147774407537	2.041285751056312	True
GO:0017069	snRNA binding	molecular_function	5	19	47	0.001846936809791618	0.008974454797703162	2.0469919255397366	True
GO:0050982	detection of mechanical stimulus	biological_process	4	19	47	0.001846936809791618	0.008974454797703162	2.0469919255397366	True
GO:0043966	histone H3 acetylation	biological_process	7	19	47	0.001846936809791618	0.008974454797703162	2.0469919255397366	True
GO:0046329	negative regulation of JNK cascade	biological_process	8	16	37	0.001810740502760798	0.008820569674073537	2.0545033651723625	True
GO:0007190	activation of adenylate cyclase activity	biological_process	4	16	37	0.001810740502760798	0.008820569674073537	2.0545033651723625	True
GO:0032091	negative regulation of protein binding	biological_process	5	36	108	0.0018010037902251301	0.008784119862962868	2.0563017467250178	True
GO:1902807	negative regulation of cell cycle G1/S phase transition	biological_process	8	47	150	0.0017817759663264596	0.0086975961679844	2.060600760626471	True
GO:0032024	positive regulation of insulin secretion	biological_process	7	29	82	0.0017638876758853945	0.008617472134883472	2.0646201122351773	True
GO:0045815	positive regulation of gene expression, epigenetic	biological_process	7	29	82	0.0017638876758853945	0.008617472134883472	2.0646201122351773	True
GO:0070301	cellular response to hydrogen peroxide	biological_process	5	24	64	0.0017247075012754175	0.00844016550749724	2.07364903698951	True
GO:0016592	mediator complex	cellular_component	2	22	57	0.0017174643797657689	0.008411762071152745	2.075113019942779	True
GO:1902237	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	biological_process	6	8	13	0.0016928965662057053	0.008294909369451342	2.081188354734521	True
GO:0031115	negative regulation of microtubule polymerization	biological_process	7	8	13	0.0016928965662057053	0.008294909369451342	2.081188354734521	True
GO:0033962	cytoplasmic mRNA processing body assembly	biological_process	5	8	13	0.0016928965662057053	0.008294909369451342	2.081188354734521	True
GO:0031080	nuclear pore outer ring	cellular_component	2	8	13	0.0016928965662057053	0.008294909369451342	2.081188354734521	True
GO:0000244	spliceosomal tri-snRNP complex assembly	biological_process	6	8	13	0.0016928965662057053	0.008294909369451342	2.081188354734521	True
GO:0018027	peptidyl-lysine dimethylation	biological_process	6	8	13	0.0016928965662057053	0.008294909369451342	2.081188354734521	True
GO:0098877	neurotransmitter receptor transport to plasma membrane	biological_process	5	8	13	0.0016928965662057053	0.008294909369451342	2.081188354734521	True
GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	biological_process	4	8	13	0.0016928965662057053	0.008294909369451342	2.081188354734521	True
GO:0051897	positive regulation of protein kinase B signaling	biological_process	7	54	177	0.001684135082054054	0.008293691341320112	2.081252131409404	True
GO:0030073	insulin secretion	biological_process	4	17	40	0.0016581348550458227	0.008169091694201734	2.0878262291622676	True
GO:1902373	negative regulation of mRNA catabolic process	biological_process	7	20	50	0.0016513775349280729	0.008139230506258052	2.089416651951429	True
GO:1901660	calcium ion export	biological_process	9	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0033010	paranodal junction	cellular_component	3	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0035242	protein-arginine omega-N asymmetric methyltransferase activity	molecular_function	5	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0006610	ribosomal protein import into nucleus	biological_process	6	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0051683	establishment of Golgi localization	biological_process	4	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0046784	viral mRNA export from host cell nucleus	biological_process	5	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0046719	regulation by virus of viral protein levels in host cell	biological_process	5	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0032790	ribosome disassembly	biological_process	5	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0010793	regulation of mRNA export from nucleus	biological_process	6	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:1903748	negative regulation of establishment of protein localization to mitochondrion	biological_process	5	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0038202	TORC1 signaling	biological_process	5	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0019919	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine	biological_process	8	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0005384	manganese ion transmembrane transporter activity	molecular_function	7	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0071421	manganese ion transmembrane transport	biological_process	8	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0048312	intracellular distribution of mitochondria	biological_process	6	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0070181	small ribosomal subunit rRNA binding	molecular_function	6	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0001514	selenocysteine incorporation	biological_process	7	6	8	0.0015781434912605116	0.0077848420068888785	2.1087501969985722	True
GO:0005923	bicellular tight junction	cellular_component	4	47	149	0.0015291682195649233	0.0076595996807769995	2.1157939276223128	True
GO:1900544	positive regulation of purine nucleotide metabolic process	biological_process	7	18	43	0.0015084536113082869	0.00755907894119382	2.12153111919804	True
GO:0045814	negative regulation of gene expression, epigenetic	biological_process	7	40	122	0.0014838338022016319	0.007448476162103598	2.127932567799536	True
GO:0070412	R-SMAD binding	molecular_function	4	12	24	0.0014748786022757395	0.007406703496222367	2.130375040596401	True
GO:0007004	telomere maintenance via telomerase	biological_process	7	12	24	0.0014748786022757395	0.007406703496222367	2.130375040596401	True
GO:0046174	polyol catabolic process	biological_process	5	13	27	0.0014679545085934766	0.0073909802583834346	2.1312979577385907	True
GO:0030324	lung development	biological_process	4	54	176	0.0014639281661803338	0.007377062151213053	2.132116557626727	True
GO:0030326	embryonic limb morphogenesis	biological_process	5	44	137	0.0014244077457213804	0.0072156066783300825	2.141727148149927	True
GO:0000132	establishment of mitotic spindle orientation	biological_process	5	11	21	0.0014288024514869679	0.0072156066783300825	2.141727148149927	True
GO:0045292	mRNA cis splicing, via spliceosome	biological_process	8	11	21	0.0014288024514869679	0.0072156066783300825	2.141727148149927	True
GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	biological_process	6	11	21	0.0014288024514869679	0.0072156066783300825	2.141727148149927	True
GO:0070971	endoplasmic reticulum exit site	cellular_component	4	14	30	0.0014240183021107956	0.0072156066783300825	2.141727148149927	True
GO:1903830	magnesium ion transmembrane transport	biological_process	8	11	21	0.0014288024514869679	0.0072156066783300825	2.141727148149927	True
GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	molecular_function	7	11	21	0.0014288024514869679	0.0072156066783300825	2.141727148149927	True
GO:0031103	axon regeneration	biological_process	5	11	21	0.0014288024514869679	0.0072156066783300825	2.141727148149927	True
GO:0045499	chemorepellent activity	molecular_function	4	11	21	0.0014288024514869679	0.0072156066783300825	2.141727148149927	True
GO:0018242	protein O-linked glycosylation via serine	biological_process	6	11	21	0.0014288024514869679	0.0072156066783300825	2.141727148149927	True
GO:0015095	magnesium ion transmembrane transporter activity	molecular_function	6	11	21	0.0014288024514869679	0.0072156066783300825	2.141727148149927	True
GO:0051123	RNA polymerase II preinitiation complex assembly	biological_process	7	14	30	0.0014240183021107956	0.0072156066783300825	2.141727148149927	True
GO:0048593	camera-type eye morphogenesis	biological_process	6	38	114	0.0013686673603962734	0.006963050526715767	2.1572004533962668	True
GO:0050699	WW domain binding	molecular_function	4	15	33	0.0013556946485447773	0.006906068033175159	2.160769147636286	True
GO:0008574	ATP-dependent microtubule motor activity, plus-end-directed	molecular_function	10	15	33	0.0013556946485447773	0.006906068033175159	2.160769147636286	True
GO:0015949	nucleobase-containing small molecule interconversion	biological_process	4	15	33	0.0013556946485447773	0.006906068033175159	2.160769147636286	True
GO:0070125	mitochondrial translational elongation	biological_process	6	31	88	0.0013448033169292503	0.006865543920620029	2.1633250502165446	True
GO:0031464	Cul4A-RING E3 ubiquitin ligase complex	cellular_component	6	10	18	0.0013110170182006964	0.0067018364494028605	2.1738061748278934	True
GO:0009225	nucleotide-sugar metabolic process	biological_process	4	22	56	0.0013104265393720004	0.0067018364494028605	2.1738061748278934	True
GO:0097602	cullin family protein binding	molecular_function	3	10	18	0.0013110170182006964	0.0067018364494028605	2.1738061748278934	True
GO:0007221	positive regulation of transcription of Notch receptor target	biological_process	5	10	18	0.0013110170182006964	0.0067018364494028605	2.1738061748278934	True
GO:0019233	sensory perception of pain	biological_process	5	28	77	0.001296654154986821	0.0066458499456163635	2.177449468733879	True
GO:0006501	C-terminal protein lipidation	biological_process	7	28	77	0.001296654154986821	0.0066458499456163635	2.177449468733879	True
GO:0031492	nucleosomal DNA binding	molecular_function	4	20	49	0.001230054581774633	0.006321128841989993	2.199205357466095	True
GO:0032648	regulation of interferon-beta production	biological_process	6	20	49	0.001230054581774633	0.006321128841989993	2.199205357466095	True
GO:0048008	platelet-derived growth factor receptor signaling pathway	biological_process	6	20	49	0.001230054581774633	0.006321128841989993	2.199205357466095	True
GO:0030336	negative regulation of cell migration	biological_process	6	101	365	0.0012181261182533443	0.0062708553273887494	2.202673218558331	True
GO:0007292	female gamete generation	biological_process	4	44	136	0.0012082086429007445	0.0062225406361905745	2.206032258557745	True
GO:0043542	endothelial cell migration	biological_process	5	25	66	0.0011826592474290698	0.0060963268349617525	2.2149317577420424	True
GO:0075522	IRES-dependent viral translational initiation	biological_process	5	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0060281	regulation of oocyte development	biological_process	5	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0032802	low-density lipoprotein particle receptor catabolic process	biological_process	5	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0098722	asymmetric stem cell division	biological_process	4	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0006930	substrate-dependent cell migration, cell extension	biological_process	5	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0044224	juxtaparanode region of axon	cellular_component	4	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0051864	histone demethylase activity (H3-K36 specific)	molecular_function	4	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0035520	monoubiquitinated protein deubiquitination	biological_process	7	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0001162	RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	molecular_function	8	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0033210	leptin-mediated signaling pathway	biological_process	5	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0007084	mitotic nuclear envelope reassembly	biological_process	4	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0014701	junctional sarcoplasmic reticulum membrane	cellular_component	4	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:1904851	positive regulation of establishment of protein localization to telomere	biological_process	5	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0097539	ciliary transition fiber	cellular_component	2	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0070544	histone H3-K36 demethylation	biological_process	6	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0010457	centriole-centriole cohesion	biological_process	3	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0033523	histone H2B ubiquitination	biological_process	7	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0005522	profilin binding	molecular_function	3	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:1901838	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I	biological_process	9	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0018026	peptidyl-lysine monomethylation	biological_process	6	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0061088	regulation of sequestering of zinc ion	biological_process	4	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0035068	micro-ribonucleoprotein complex	cellular_component	3	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0004862	cAMP-dependent protein kinase inhibitor activity	molecular_function	7	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0043995	histone acetyltransferase activity (H4-K5 specific)	molecular_function	9	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0043996	histone acetyltransferase activity (H4-K8 specific)	molecular_function	9	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0070016	armadillo repeat domain binding	molecular_function	4	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0046972	histone acetyltransferase activity (H4-K16 specific)	molecular_function	9	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0032357	oxidized purine DNA binding	molecular_function	7	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0002091	negative regulation of receptor internalization	biological_process	6	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0034058	endosomal vesicle fusion	biological_process	6	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:1990253	cellular response to leucine starvation	biological_process	6	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0051567	histone H3-K9 methylation	biological_process	7	7	10	0.001146371418202533	0.005924946176041473	2.2273155905591002	True
GO:0050999	regulation of nitric-oxide synthase activity	biological_process	6	21	52	0.0011044942215347414	0.005813886512364999	2.235533449953738	True
GO:0044666	MLL3/4 complex	cellular_component	5	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:0001056	RNA polymerase III activity	molecular_function	6	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:0070679	inositol 1,4,5 trisphosphate binding	molecular_function	4	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:2001224	positive regulation of neuron migration	biological_process	7	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:0090141	positive regulation of mitochondrial fission	biological_process	5	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:0043650	dicarboxylic acid biosynthetic process	biological_process	6	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:0061578	Lys63-specific deubiquitinase activity	molecular_function	4	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:0030038	contractile actin filament bundle assembly	biological_process	5	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:0071028	nuclear mRNA surveillance	biological_process	8	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:0000177	cytoplasmic exosome (RNase complex)	cellular_component	4	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:0035259	glucocorticoid receptor binding	molecular_function	7	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:0042809	vitamin D receptor binding	molecular_function	6	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:0043149	stress fiber assembly	biological_process	5	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:0050774	negative regulation of dendrite morphogenesis	biological_process	7	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:0050998	nitric-oxide synthase binding	molecular_function	4	9	15	0.0011032867475019145	0.005810146560831028	2.2358129124018586	True
GO:2000273	positive regulation of signaling receptor activity	biological_process	4	18	42	0.001087598880852003	0.00578222761075069	2.2379048168252607	True
GO:0051261	protein depolymerization	biological_process	6	18	42	0.001087598880852003	0.00578222761075069	2.2379048168252607	True
GO:0031111	negative regulation of microtubule polymerization or depolymerization	biological_process	7	18	42	0.001087598880852003	0.00578222761075069	2.2379048168252607	True
GO:0055117	regulation of cardiac muscle contraction	biological_process	7	31	87	0.0010858412644938562	0.00578222761075069	2.2379048168252607	True
GO:0005788	endoplasmic reticulum lumen	cellular_component	4	87	306	0.0010659277771249058	0.0056799278224098785	2.2456571830439587	True
GO:0101003	ficolin-1-rich granule membrane	cellular_component	4	24	62	0.0010322614379436957	0.005513096606212766	2.258604397294443	True
GO:0006879	cellular iron ion homeostasis	biological_process	8	33	94	0.0010259344775985372	0.005484316404940328	2.260877497544871	True
GO:0072073	kidney epithelium development	biological_process	5	44	135	0.0010213621584804315	0.005469878605036521	2.262022312011687	True
GO:0030488	tRNA methylation	biological_process	5	19	45	0.0009943175797986266	0.005329925183597315	2.273278887142075	True
GO:0006306	DNA methylation	biological_process	4	22	55	0.0009888569386761752	0.005305519261157946	2.275272104463951	True
GO:0043392	negative regulation of DNA binding	biological_process	5	22	55	0.0009888569386761752	0.005305519261157946	2.275272104463951	True
GO:0006305	DNA alkylation	biological_process	6	22	55	0.0009888569386761752	0.005305519261157946	2.275272104463951	True
GO:0071577	zinc ion transmembrane transport	biological_process	8	13	26	0.0009400920628405023	0.005055481281816152	2.296237493270325	True
GO:0061099	negative regulation of protein tyrosine kinase activity	biological_process	8	14	29	0.0009389938966517797	0.005055481281816152	2.296237493270325	True
GO:0031293	membrane protein intracellular domain proteolysis	biological_process	6	13	26	0.0009400920628405023	0.005055481281816152	2.296237493270325	True
GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	biological_process	6	13	26	0.0009400920628405023	0.005055481281816152	2.296237493270325	True
GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	biological_process	6	13	26	0.0009400920628405023	0.005055481281816152	2.296237493270325	True
GO:0035035	histone acetyltransferase binding	molecular_function	4	14	29	0.0009389938966517797	0.005055481281816152	2.296237493270325	True
GO:0035666	TRIF-dependent toll-like receptor signaling pathway	biological_process	8	14	29	0.0009389938966517797	0.005055481281816152	2.296237493270325	True
GO:0071354	cellular response to interleukin-6	biological_process	6	15	32	0.0009151240720587358	0.004955403208169838	2.3049210023373616	True
GO:0090162	establishment of epithelial cell polarity	biological_process	4	15	32	0.0009151240720587358	0.004955403208169838	2.3049210023373616	True
GO:0051085	chaperone cofactor-dependent protein refolding	biological_process	4	15	32	0.0009151240720587358	0.004955403208169838	2.3049210023373616	True
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	biological_process	9	15	32	0.0009151240720587358	0.004955403208169838	2.3049210023373616	True
GO:0016251	RNA polymerase II general transcription initiation factor activity	molecular_function	3	12	23	0.000909730878773574	0.004944520550321642	2.305875813762366	True
GO:0051393	alpha-actinin binding	molecular_function	5	16	35	0.000875640555487725	0.0047859344245942	2.320033256251623	True
GO:0001890	placenta development	biological_process	4	50	157	0.0008745381794155599	0.0047821449277583306	2.320377266285498	True
GO:0071428	rRNA-containing ribonucleoprotein complex export from nucleus	biological_process	5	11	20	0.0008382441495876589	0.0045858270251892	2.3385823306402274	True
GO:0060544	regulation of necroptotic process	biological_process	7	11	20	0.0008382441495876589	0.0045858270251892	2.3385823306402274	True
GO:0032968	positive regulation of transcription elongation from RNA polymerase II promoter	biological_process	9	11	20	0.0008382441495876589	0.0045858270251892	2.3385823306402274	True
GO:0031690	adrenergic receptor binding	molecular_function	5	11	20	0.0008382441495876589	0.0045858270251892	2.3385823306402274	True
GO:0051957	positive regulation of amino acid transport	biological_process	6	11	20	0.0008382441495876589	0.0045858270251892	2.3385823306402274	True
GO:0035098	ESC/E(Z) complex	cellular_component	3	11	20	0.0008382441495876589	0.0045858270251892	2.3385823306402274	True
GO:0005980	glycogen catabolic process	biological_process	6	11	20	0.0008382441495876589	0.0045858270251892	2.3385823306402274	True
GO:0006337	nucleosome disassembly	biological_process	5	11	20	0.0008382441495876589	0.0045858270251892	2.3385823306402274	True
GO:0031572	G2 DNA damage checkpoint	biological_process	5	17	38	0.0008261578887220852	0.00454309119334426	2.342648545516718	True
GO:0032480	negative regulation of type I interferon production	biological_process	6	21	51	0.0008181096671911326	0.004503069735937632	2.3464913273656496	True
GO:0007605	sensory perception of sound	biological_process	6	54	172	0.0008155241466457209	0.004493069179281397	2.3474568945721477	True
GO:0009167	purine ribonucleoside monophosphate metabolic process	biological_process	7	26	68	0.0008088946363017523	0.0044586455412559105	2.3507970523410164	True
GO:0045793	positive regulation of cell size	biological_process	5	8	12	0.0007974910865313812	0.004399937844567428	2.3565534585029146	True
GO:0035635	entry of bacterium into host cell	biological_process	7	8	12	0.0007974910865313812	0.004399937844567428	2.3565534585029146	True
GO:0043023	ribosomal large subunit binding	molecular_function	4	8	12	0.0007974910865313812	0.004399937844567428	2.3565534585029146	True
GO:0045295	gamma-catenin binding	molecular_function	3	8	12	0.0007974910865313812	0.004399937844567428	2.3565534585029146	True
GO:0071372	cellular response to follicle-stimulating hormone stimulus	biological_process	6	8	12	0.0007974910865313812	0.004399937844567428	2.3565534585029146	True
GO:0008331	high voltage-gated calcium channel activity	molecular_function	8	8	12	0.0007974910865313812	0.004399937844567428	2.3565534585029146	True
GO:0071481	cellular response to X-ray	biological_process	6	8	12	0.0007974910865313812	0.004399937844567428	2.3565534585029146	True
GO:0044615	nuclear pore nuclear basket	cellular_component	2	8	12	0.0007974910865313812	0.004399937844567428	2.3565534585029146	True
GO:0007127	meiosis I	biological_process	4	42	126	0.0007928201680484232	0.004399937844567428	2.3565534585029146	True
GO:0038180	nerve growth factor signaling pathway	biological_process	5	8	12	0.0007974910865313812	0.004399937844567428	2.3565534585029146	True
GO:0031053	primary miRNA processing	biological_process	6	8	12	0.0007974910865313812	0.004399937844567428	2.3565534585029146	True
GO:0008090	retrograde axonal transport	biological_process	8	8	12	0.0007974910865313812	0.004399937844567428	2.3565534585029146	True
GO:0043422	protein kinase B binding	molecular_function	6	8	12	0.0007974910865313812	0.004399937844567428	2.3565534585029146	True
